donor_id,donation_amount,donation_date,account_type,donation_source
0014T00000D3ZP3,25,2022-03-01,Core,Website
0014T000004xQPT,15,2022-05-11,Core,Email
0014T00000IYNDV,25.75,2021-09-13,Core,Ads
0014T00000Ao4Qb,25.75,2021-01-30,Core,Website
0014T00000IYNDV,25.75,2021-10-13,Core,Ads
0014T000004xZMV,25,2021-01-18,Core,Website
0014T000006uWwK,10.3,2021-08-13,Core,Website
0014T000004xDja,25,2022-05-11,Core,Website
0014T00000IYNDV,25.75,2021-11-13,Core,Ads
0014T00000N7m5Q,75,2022-03-01,Core,Website
0014T000004xZMV,25,2021-02-18,Core,Website
0014T00000N8gUb,25,2022-04-16,Core,Ads
0014T0000067Vzm,10.3,2022-03-16,Core,Other
0014T00000IYNDV,25.75,2021-12-13,Core,Ads
0014T000004xZMV,25,2021-03-18,Core,Website
0014T00000N8gUb,25,2022-04-16,Core,Ads
0014T00000IYNDV,25.75,2022-01-13,Core,Ads
0014T000004xZMV,25,2021-04-18,Core,Website
0014T00000IYNDV,25.75,2022-02-13,Core,Ads
0014T000004xZMV,25,2021-05-18,Core,Website
0014T00000IYNDV,25.75,2022-03-13,Core,Ads
0014T00000N7nWg,25.75,2022-02-01,Core,Website
0014T00000FCJkk,10.3,2021-05-10,Core,Website
0014T00000FCJkk,10.3,2021-06-10,Core,Website
0014T00000FCJkk,10.3,2021-07-10,Core,Website
0014T00000LR8Il,20.6,2022-05-09,Core,Website
0014T00000FCJkk,10.3,2021-08-10,Core,Website
0014T00000K652G,25.75,2022-04-27,Core,Email
0014T000004kItf,25,2021-03-14,Core,Ads
0014T00000FCJkk,10.3,2021-09-10,Core,Website
0014T00000N7jSD,25.75,2022-03-01,Core,Website
0014T00000GAbwE,77.25,2021-01-11,Mid-Level,Website
0014T00000MTtzP,51.5,2022-02-05,Core,Ads
0014T000004kItf,25,2021-04-14,Core,Ads
0014T00000FCJkk,10.3,2021-10-10,Core,Website
0014T000008VvWL,21,2021-02-15,Core,Website
0014T00000N8S6h,77.25,2022-02-06,Core,Website
0014T000004kItf,25,2021-05-14,Core,Ads
0014T00000Ozael,50,2022-05-17,Core,Website
0014T00000FCJkk,10.3,2021-11-10,Core,Website
0014T000008VvWL,21,2021-03-15,Core,Website
0014T00000DDBRK,20.6,2021-03-14,Core,Ads
0014T000004kItf,25,2021-06-14,Core,Ads
0014T000008VvWL,21,2021-04-15,Core,Website
0014T00000DDBRK,20.6,2021-09-14,Core,Ads
0014T00000P2pES,5,2022-03-21,Core,Website
0014T00000EGtwW,250,2021-06-01,Mid-Level,Website
0014T000004kItf,25,2021-07-14,Core,Ads
0014T00000OzBNX,25,2022-04-11,Core,Ads
0014T000008VvWL,21,2021-05-15,Core,Website
0014T00000DDBRK,20.6,2021-04-14,Core,Ads
0014T00000N8JfQ,25,2022-04-05,Core,Website
0014T00000N7lzz,50,2022-03-01,Core,Website
0014T00000N8ttd,25.75,2022-02-12,Core,Website
0014T00000DDBRK,20.6,2021-05-14,Core,Ads
0014T00000LQq4U,20.6,2022-05-04,Core,Ads
0014T000004yEA4,25,2021-04-06,Core,Website
0014T00000P2gPo,25,2022-02-20,Core,Ads
0014T000004kKrH,50,2021-09-09,Core,Website
0014T00000IrsY6,25,2022-01-10,Core,Ads
0014T00000N7png,25.75,2021-12-02,Core,Website
0014T00000IrsY6,25,2022-02-10,Core,Ads
0014T00000N7png,25.75,2021-11-02,Core,Website
0014T00000D3KoA,12,2021-01-09,Core,Email
0014T00000IrsY6,25,2022-03-10,Core,Ads
0014T00000IrsY6,25,2022-04-10,Core,Ads
0014T00000IrsY6,25,2022-05-10,Core,Ads
0014T000004xDAn,16,2021-11-14,Core,Email
0014T000008ToSy,5.15,2021-01-22,Core,Ads
0014T00000EFBOf,10.3,2021-06-22,Core,Website
0014T000004xDAn,16,2021-12-14,Core,Email
0014T000008ToSy,5.15,2021-02-22,Core,Ads
0014T00000EFBOf,10.3,2021-07-22,Core,Website
0014T000004xDAn,16,2022-01-14,Core,Email
0014T000008ToSy,5.15,2021-03-22,Core,Ads
0014T00000EFBOf,10.3,2021-08-22,Core,Website
0014T000004xDAn,16,2022-02-14,Core,Email
0014T000004xYxm,15,2021-10-11,Core,Ads
0014T000008ToSy,5.15,2021-04-22,Core,Ads
0014T000004xDAn,16,2022-03-14,Core,Email
0014T000004kL2a,100,2022-02-15,Mid-Level,Website
0014T000004xYxm,15,2021-11-11,Core,Ads
0014T000008ToSy,5.15,2021-05-22,Core,Ads
0014T00000PslZG,51.5,2022-05-22,Core,Ads
0014T000008TtHe,10.3,2021-06-06,Core,Website
0014T000004xDAn,16,2022-04-14,Core,Email
0014T000004kL2a,100,2022-03-15,Mid-Level,Website
0014T000004xYxm,15,2021-12-11,Core,Ads
0014T000008ToSy,5.15,2021-06-22,Core,Ads
0014T000004yTpe,30,2021-10-01,Core,Email
0014T000004xDAn,16,2022-05-14,Core,Email
0014T000004kL2a,100,2022-04-15,Mid-Level,Website
0014T000004xYxm,15,2022-01-11,Core,Ads
0014T000004yTpe,30,2021-11-01,Core,Email
0014T000004kL2a,100,2022-05-15,Mid-Level,Website
0014T000004xYxm,15,2022-02-11,Core,Ads
0014T000004yTpe,30,2021-12-01,Core,Email
0014T000004kGaT,5,2021-02-16,Core,Website
0014T000004xYxm,15,2022-03-11,Core,Ads
0014T000004yTpe,30,2022-01-01,Core,Email
0014T000008Tcrt,12,2022-03-06,Core,Ads
0014T000004kGaT,5,2021-03-16,Core,Website
0014T000004xYxm,15,2022-04-11,Core,Ads
0014T000004yTpe,30,2022-02-01,Core,Email
0014T000004kGaT,5,2021-04-16,Core,Website
0014T000004kGaT,5,2021-05-16,Core,Website
0014T000004xZ3e,98,2022-02-16,Mid-Level,Website
0014T00000EFEXs,5.15,2022-03-01,Core,Website
0014T000004kGaT,5,2021-06-16,Core,Website
0014T000004xZ3e,98,2022-03-16,Mid-Level,Website
0014T000006uQqx,25.75,2021-04-30,Core,Ads
0014T00000EFEXs,5.15,2022-04-01,Core,Website
0014T00000LQy44,24,2021-09-06,Core,Website
0014T000004kGaT,5,2021-07-16,Core,Website
0014T000004xZ3e,98,2022-04-16,Mid-Level,Website
0014T000008U7WE,12,2021-01-12,Core,Website
0014T000006uQqx,25.75,2021-05-30,Core,Ads
0014T00000EFEXs,5.15,2022-05-01,Core,Website
0014T00000G8oRC,20,2021-04-02,Core,Website
0014T00000LQy44,24,2021-08-06,Core,Website
0014T000004kGaT,5,2021-08-16,Core,Website
0014T000004xZ3e,98,2022-05-16,Mid-Level,Website
0014T000008U7WE,12,2021-02-12,Core,Website
0014T00000G8oRC,20,2021-05-02,Core,Website
0014T000004kGaT,5,2021-09-16,Core,Website
0014T000008U7WE,12,2021-03-12,Core,Website
0014T00000G8oRC,20,2021-06-02,Core,Website
0014T000008TtHe,10.3,2021-01-06,Core,Website
0014T000004kGaT,5,2021-10-16,Core,Website
0014T000004xYwZ,10,2021-10-07,Core,Ads
0014T000008U7WE,12,2021-04-12,Core,Website
0014T00000D4TJ2,103,2021-01-13,Mid-Level,Website
0014T00000N8gUb,25,2022-03-16,Core,Ads
0014T00000G8oRC,20,2021-07-02,Core,Website
0014T000004kGaT,5,2021-11-16,Core,Website
0014T000004xYwZ,10,2021-11-07,Core,Ads
0014T000008U7WE,12,2021-05-12,Core,Website
0014T000006uQqx,25.75,2021-06-30,Core,Ads
0014T00000D4TJ2,103,2021-02-13,Mid-Level,Website
0014T00000N8gUb,25,2022-03-16,Core,Ads
0014T00000G8oRC,20,2021-08-02,Core,Website
0014T000004kGaT,5,2021-12-16,Core,Website
0014T000004yNdS,75,2021-01-19,Core,Ads
0014T000004xYwZ,10,2021-12-07,Core,Ads
0014T000008U7WE,12,2021-06-12,Core,Website
0014T000006uQqx,25.75,2021-07-30,Core,Ads
0014T00000Ozjhc,15,2022-02-21,Core,Ads
0014T00000D4TJ2,103,2021-03-13,Mid-Level,Website
0014T00000G8oRC,20,2021-09-02,Core,Website
0014T000004kGaT,5,2022-01-16,Core,Website
0014T000004yNdS,75,2021-02-19,Core,Ads
0014T000004xYwZ,10,2022-01-07,Core,Ads
0014T00000P2BWL,30.9,2022-04-13,Core,Ads
0014T000006uQqx,25.75,2021-08-30,Core,Ads
0014T00000EGb95,25.75,2022-02-21,Core,Website
0014T00000G8oRC,20,2021-10-02,Core,Website
0014T000004xYwZ,10,2022-02-07,Core,Ads
0014T000006uQqx,25.75,2021-09-30,Core,Ads
0014T00000N8Gvc,25.75,2022-03-04,Core,Website
0014T00000G8oRC,20,2021-11-02,Core,Website
0014T000004xYwZ,10,2022-03-07,Core,Ads
0014T000006uQqx,25.75,2021-10-30,Core,Ads
0014T000004y5R3,51.5,2022-04-05,Core,Ads
0014T000004kJvP,100,2021-01-16,Mid-Level,Email
0014T000004xYwZ,10,2022-04-07,Core,Ads
0014T000004xdjV,25,2021-05-16,Core,Website
0014T000004y5R3,51.5,2022-03-05,Core,Ads
0014T000004kJvP,100,2021-02-16,Mid-Level,Email
0014T000004xYwZ,10,2022-05-07,Core,Ads
0014T000004xdjV,25,2021-06-16,Core,Website
0014T00000G8WCL,15,2021-03-02,Core,Website
0014T000004kJvP,100,2021-03-16,Mid-Level,Email
0014T000004xdjV,25,2021-07-16,Core,Website
0014T00000G8WCL,15,2021-04-02,Core,Website
0014T0000066hxG,20,2022-03-16,Core,Ads
0014T000004kJvP,100,2021-04-16,Mid-Level,Email
0014T00000DFmt9,15.45,2021-01-24,Core,Website
0014T000004xdjV,25,2021-08-16,Core,Website
0014T00000G8WCL,15,2021-05-02,Core,Website
0014T000004kJvP,100,2021-05-16,Mid-Level,Email
0014T00000IcCyh,25.75,2022-04-16,Mid-Level,Website
0014T000004xdjV,25,2021-09-16,Core,Website
0014T00000G8WCL,15,2021-06-02,Core,Website
0014T000004kJvP,100,2021-06-16,Mid-Level,Email
0014T000004xdjV,25,2022-05-16,Core,Website
0014T000004kJvP,100,2021-07-16,Mid-Level,Email
0014T000004xECU,30,2021-10-16,Mid-Level,Ads
0014T000004kJvP,100,2021-08-16,Mid-Level,Email
0014T000004xECU,30,2021-11-16,Mid-Level,Ads
0014T00000D3t31,25,2022-05-01,Core,Email
0014T000004kJvP,100,2021-09-16,Mid-Level,Email
0014T00000QdNbv,12,2022-04-17,Core,Ads
0014T000004xECU,30,2021-12-16,Mid-Level,Ads
0014T000008Ubqm,100,2022-01-03,Core,Email
0014T000004kJvP,100,2021-10-16,Mid-Level,Email
0014T000004xECU,30,2022-01-16,Mid-Level,Ads
0014T00000N8UHT,15,2022-05-07,Core,Ads
0014T000008Ubqm,100,2022-02-03,Core,Email
0014T0000050tmT,75,2022-01-16,Mid-Level,Email
0014T000004kJvP,100,2021-11-16,Mid-Level,Email
0014T000004xECU,30,2022-02-16,Mid-Level,Ads
0014T0000050hY3,25.75,2021-07-01,Core,Email
0014T000008Ubqm,100,2022-03-03,Core,Email
0014T0000050tmT,100,2022-02-16,Mid-Level,Email
0014T000004xECU,30,2022-03-16,Mid-Level,Ads
0014T000008UVxK,15.45,2021-01-15,Core,Ads
0014T00000IZZcU,25,2022-02-04,Core,Email
0014T0000050hY3,25.75,2021-08-01,Core,Email
0014T000008Ubqm,100,2022-04-03,Core,Email
0014T0000050tmT,100,2022-03-16,Mid-Level,Email
0014T000004xECU,30,2022-04-16,Mid-Level,Ads
0014T000004kHgV,20.6,2021-10-29,Core,Ads
0014T00000MTt1T,10,2022-02-04,Core,Ads
0014T0000050hY3,25.75,2021-09-01,Core,Email
0014T000008Ubqm,100,2022-05-03,Core,Email
0014T000004xCbe,10,2022-05-27,Core,Website
0014T0000050tmT,100,2022-04-16,Mid-Level,Email
0014T000004xECU,30,2022-05-16,Mid-Level,Ads
0014T000004yo9v,20.6,2021-06-12,Core,Website
0014T0000050hY3,25.75,2021-10-01,Core,Email
0014T0000050tmT,100,2022-05-16,Mid-Level,Email
0014T00000ApuNX,77.25,2022-04-05,Core,Website
0014T0000050hY3,25.75,2021-11-01,Core,Email
0014T0000050hY3,25.75,2021-12-01,Core,Email
0014T00000N8OLA,15.45,2022-04-05,Core,Website
0014T0000050hY3,25.75,2022-01-01,Core,Email
0014T00000HovLA,25.75,2021-07-13,Core,Email
0014T00000EGtwV,51.5,2021-11-01,Core,Website
0014T00000QfHNI,32.96,2022-04-18,Core,Website
0014T00000EGtwV,51.5,2021-12-01,Core,Website
0014T00000N7tJ0,25,2022-04-02,Core,Website
0014T00000N9JxF,12,2022-05-18,Core,Website
0014T000004x7tK,10,2021-01-22,Core,Website
0014T00000EGtwV,51.5,2022-01-01,Core,Website
0014T00000Irt8o,12,2021-07-11,Core,Ads
0014T000004x7tK,10,2021-02-22,Core,Website
0014T00000EGtwV,51.5,2022-02-01,Core,Website
0014T00000Irt8o,12,2021-08-11,Core,Ads
0014T00000Psq4y,10,2022-04-23,Core,Ads
0014T000004x7tK,10,2021-03-22,Core,Website
0014T00000EGtwV,51.5,2022-03-01,Core,Website
0014T00000Irt8o,12,2021-10-11,Core,Ads
0014T000004x7tK,10,2021-04-22,Core,Website
0014T00000EGtwV,51.5,2022-04-01,Core,Website
0014T00000Irt8o,12,2021-12-11,Core,Ads
0014T000004x7tK,10,2021-05-22,Core,Website
0014T00000EGtwV,51.5,2022-05-01,Core,Website
0014T00000Irt8o,12,2022-01-11,Core,Ads
0014T000004x7tK,10,2021-06-22,Core,Website
0014T00000IsNhb,25.75,2021-10-12,Core,Website
0014T000004x7tK,10,2021-07-22,Core,Website
0014T000004kJr9,25,2021-01-10,Core,Website
0014T00000IsNhb,25.75,2021-07-12,Core,Website
0014T000004kJr9,25,2021-02-10,Core,Website
0014T000004xZRk,5,2021-01-21,Core,Ads
0014T000004yD64,25.75,2022-05-08,Core,Website
0014T00000IsNhb,25.75,2021-11-12,Core,Website
0014T000004kJr9,25,2021-03-10,Core,Website
0014T000004xZRk,5,2021-02-21,Core,Ads
0014T00000IsNhb,25.75,2021-12-12,Core,Website
0014T000008ToSy,5.15,2021-07-22,Core,Ads
0014T000004kJr9,25,2021-04-10,Core,Website
0014T000004xZRk,5,2021-03-21,Core,Ads
0014T00000IsNhb,25.75,2022-01-12,Core,Website
0014T000008ToSy,5.15,2021-08-22,Core,Ads
0014T000004kJr9,25,2021-05-10,Core,Website
0014T000004xZRk,5,2021-04-21,Core,Ads
0014T00000N5nO7,25.75,2022-03-03,Core,Ads
0014T00000MUdlW,25.75,2022-03-17,Core,Website
0014T00000SBY24,15.45,2022-05-26,Core,Ads
0014T00000IsNhb,25.75,2022-02-12,Core,Website
0014T000008ToSy,5.15,2021-09-22,Core,Ads
0014T00000GAbwE,77.25,2021-02-11,Mid-Level,Website
0014T000004kJr9,25,2021-06-10,Core,Website
0014T000004xZRk,5,2021-05-21,Core,Ads
0014T000008TCtx,41.2,2021-03-02,Core,Direct Mail
0014T00000EfqWS,12,2022-04-04,Core,Email
0014T00000SBY24,15.45,2022-04-26,Core,Ads
0014T00000IsNhb,25.75,2022-03-12,Core,Website
0014T000008ToSy,5.15,2021-10-22,Core,Ads
0014T00000GAbwE,77.25,2021-03-11,Mid-Level,Website
0014T000004kJr9,25,2021-07-10,Core,Website
0014T000004xZRk,5,2021-06-21,Core,Ads
0014T000008TCtx,41.2,2021-05-02,Core,Direct Mail
0014T00000IsNhb,25.75,2022-04-12,Core,Website
0014T000008ToSy,5.15,2021-11-22,Core,Ads
0014T00000GAbwE,77.25,2021-04-11,Mid-Level,Website
0014T000004xZRk,5,2021-07-21,Core,Ads
0014T00000N5nQ6,13,2022-03-03,Core,Ads
0014T0000067Vzc,25.75,2022-03-17,Core,Website
0014T000008ToSy,5.15,2021-12-22,Core,Ads
0014T00000OzAS3,206,2022-01-11,Mid-Level,Ads
0014T000004xZRk,5,2021-08-21,Core,Ads
0014T00000BW4ux,5.15,2022-03-03,Core,Email
0014T00000EFBOd,10,2021-02-22,Core,Website
0014T000004yK26,50,2022-04-15,Core,Ads
0014T000008ToSy,5.15,2022-01-22,Core,Ads
0014T00000OzAS3,206,2021-12-11,Mid-Level,Ads
0014T000004xZRk,5,2021-09-21,Core,Ads
0014T00000EFBOd,10,2021-03-22,Core,Website
0014T000004yK26,50,2022-05-15,Core,Ads
0014T000008ToSy,5.15,2022-02-22,Core,Ads
0014T000004xZRk,5,2021-10-21,Core,Ads
0014T00000EFBOd,10,2021-04-22,Core,Website
0014T00000N7mFG,25.75,2021-12-01,Core,Website
0014T000004xZRk,5,2021-11-21,Core,Ads
0014T00000EFBOd,10,2021-05-22,Core,Website
0014T00000N7mFG,25.75,2021-11-01,Core,Website
0014T00000EFBOd,10,2021-06-22,Core,Website
0014T000006rrDj,77.25,2022-02-12,Core,Website
0014T00000EFBOd,10,2021-07-22,Core,Website
0014T00000OzCam,25.75,2022-02-12,Core,Ads
0014T00000EFBOd,10,2021-08-22,Core,Website
0014T00000KFFMt,10.3,2021-10-13,Core,Ads
0014T00000N8F6G,51.5,2021-11-04,Core,Ads
0014T00000D3xiB,15,2022-04-11,Core,Ads
0014T000004kH53,25.75,2022-03-11,Core,Website
0014T000004xD2R,10.3,2022-05-07,Core,Website
0014T00000OKVw6,25.75,2022-05-22,Core,Website
0014T000004xZMV,25,2021-06-18,Core,Website
0014T00000SCBDN,25.75,2022-05-09,Core,Ads
0014T00000D3xiB,15,2022-05-11,Core,Ads
0014T0000050tmT,75,2021-06-16,Mid-Level,Email
0014T000004xZMV,25,2021-07-18,Core,Website
0014T000004xCOP,15,2022-04-22,Core,Ads
0014T00000N7mDk,25,2022-05-01,Core,Website
0014T0000050tmT,75,2021-07-16,Mid-Level,Email
0014T000004xZMV,25,2021-08-18,Core,Website
0014T00000OznaS,103,2022-02-23,Mid-Level,Email
0014T0000050tmT,75,2021-08-16,Mid-Level,Email
0014T000004xZMV,25,2021-09-18,Core,Website
0014T00000N5niC,77.25,2022-03-23,Core,Ads
0014T0000050tmT,75,2021-09-16,Mid-Level,Email
0014T000004xZMV,25,2021-10-18,Core,Website
0014T00000N8Rzn,25.75,2021-12-06,Core,Website
0014T00000N7mDv,25.75,2022-05-01,Core,Website
0014T000004kJ29,10.3,2022-04-12,Core,Website
0014T0000050tmT,75,2021-10-16,Mid-Level,Email
0014T00000D2cKu,5,2021-04-06,Core,Ads
0014T000004xCpF,15,2021-01-24,Core,Website
0014T000004xZMV,25,2021-11-18,Core,Website
0014T00000N8Rzn,25.75,2021-11-06,Core,Website
0014T000008U7WE,12,2022-02-12,Core,Website
0014T000004yHBy,25,2022-03-16,Core,Website
0014T000004xZMV,25,2021-12-18,Core,Website
0014T000008U7WE,12,2022-03-12,Core,Website
0014T00000Ozjhh,25.75,2022-02-21,Core,Website
0014T00000G9A1T,25,2021-06-11,Core,Website
0014T000004xZMV,25,2022-01-18,Core,Website
0014T000004xZMV,25,2022-02-18,Core,Website
0014T00000IYgG0,15.45,2021-09-14,Core,Ads
0014T000004xZMV,25,2022-03-18,Core,Website
0014T00000Ozjhs,15,2022-02-21,Core,Website
0014T00000IYgG0,15.45,2021-10-14,Core,Ads
0014T00000MUh3z,10,2021-11-18,Core,Ads
0014T000004xZMV,25,2022-04-18,Core,Website
0014T00000IYgG0,15.45,2021-11-14,Core,Ads
0014T000004yMkI,30,2021-11-18,Core,Website
0014T000004xZMV,25,2022-05-18,Core,Website
0014T00000Ozji0,25.75,2022-02-21,Core,Ads
0014T00000IYgG0,15.45,2021-12-14,Core,Ads
0014T00000N7n8N,51.5,2022-02-01,Core,Website
0014T00000N7lsg,25,2022-04-01,Core,Website
0014T00000FEcDb,15.45,2022-03-21,Core,Website
0014T00000GAPeN,100,2021-08-09,Mid-Level,Website
0014T000008UVxK,15.45,2021-02-15,Core,Ads
0014T00000GAPeN,100,2021-09-09,Mid-Level,Website
0014T000004x9aw,25,2021-02-24,Core,Website
0014T000008UVxK,15.45,2021-03-15,Core,Ads
0014T00000HqtGS,100,2022-02-01,Mid-Level,Website
0014T00000GAPeN,100,2021-10-09,Mid-Level,Website
0014T00000Ozxk9,25.75,2022-05-27,Core,Website
0014T000004x9aw,25,2021-03-24,Core,Website
0014T000008UVxK,15.45,2021-04-15,Core,Ads
0014T00000QcwrF,154.5,2022-04-11,Core,Ads
0014T00000GAPeN,100,2021-11-09,Mid-Level,Website
0014T000004x9aw,25,2021-04-24,Core,Website
0014T000004kKYO,15,2021-01-19,Core,Email
0014T000008UVxK,15.45,2021-05-15,Core,Ads
0014T00000D3ZEf,15.45,2021-06-09,Core,Website
0014T00000GAPeN,100,2021-12-09,Mid-Level,Website
0014T000004x9aw,25,2021-05-24,Core,Website
0014T000004kKYO,15,2021-02-19,Core,Email
0014T000008TB3Q,12,2021-01-26,Core,Website
0014T000008UVxK,15.45,2021-06-15,Core,Ads
0014T00000D3ZEf,15.45,2021-07-09,Core,Website
0014T00000PuEJj,10.3,2022-05-01,Core,Ads
0014T00000GAPeN,100,2022-01-09,Mid-Level,Website
0014T000004x9aw,25,2021-06-24,Core,Website
0014T000004kKYO,15,2021-03-19,Core,Email
0014T000008UVxK,15.45,2021-07-15,Core,Ads
0014T00000D3ZEf,15.45,2021-08-09,Core,Website
0014T00000GAPeN,100,2022-02-09,Mid-Level,Website
0014T000004x9aw,25,2021-07-24,Core,Website
0014T000004kKYO,15,2021-04-19,Core,Email
0014T000008UVxK,15.45,2021-08-15,Core,Ads
0014T00000D3ZEf,15.45,2021-09-09,Core,Website
0014T00000D47On,15.45,2021-06-12,Core,Website
0014T00000GAPeN,100,2022-03-09,Mid-Level,Website
0014T000004x9aw,25,2021-08-24,Core,Website
0014T000004kKYO,15,2021-05-19,Core,Email
0014T000008UVxK,15.45,2021-09-15,Core,Ads
0014T00000D47On,15.45,2021-07-12,Core,Website
0014T000004x9aw,25,2021-09-24,Core,Website
0014T000004kKYO,15,2021-06-19,Core,Email
0014T000004yUWV,40,2021-01-04,Core,Ads
0014T000004xFvW,25,2021-11-01,Core,Website
0014T00000D47On,15.45,2021-08-12,Core,Website
0014T000004x9aw,25,2021-10-24,Core,Website
0014T000004kKYO,15,2021-07-19,Core,Email
0014T000004yUWV,40,2021-02-04,Core,Ads
0014T0000067Vzc,25.75,2022-04-17,Core,Website
0014T00000Ozo4k,20.6,2022-01-22,Core,Ads
0014T00000D47On,15.45,2021-09-12,Core,Website
0014T000004x9aw,25,2021-11-24,Core,Website
0014T000004kKYO,15,2021-08-19,Core,Email
0014T00000Ozo4k,20.6,2021-12-22,Core,Ads
0014T00000D47On,15.45,2021-10-12,Core,Website
0014T000004x9aw,25,2021-12-24,Core,Website
0014T000004kKYO,15,2021-09-19,Core,Email
0014T00000N8GRS,10.3,2021-11-04,Core,Website
0014T00000D47On,15.45,2021-11-12,Core,Website
0014T000004x9aw,25,2022-01-24,Core,Website
0014T000004kKYO,15,2021-10-19,Core,Email
0014T00000OzAqM,25.75,2021-12-11,Core,Ads
0014T00000D47On,15.45,2021-12-12,Core,Website
0014T000004kKYO,15,2021-11-19,Core,Email
0014T00000D47Ob,20,2022-04-05,Core,Website
0014T00000DPI2n,15,2021-07-16,Core,Email
0014T000004kJr9,25,2021-08-10,Core,Website
0014T00000EFEXs,5.15,2021-06-01,Core,Website
0014T000004yuIL,25,2021-01-01,Core,Website
0014T00000DPI2n,15,2021-08-16,Core,Email
0014T000004kJr9,25,2021-09-10,Core,Website
0014T000004yuIL,25,2021-02-01,Core,Website
0014T000004kJr9,25,2021-10-10,Core,Website
0014T00000DLiZ2,10,2021-09-30,Core,Website
0014T000004yuIL,25,2021-03-01,Core,Website
0014T00000N8MAx,20,2022-04-05,Core,Website
0014T000004kJr9,25,2021-11-10,Core,Website
0014T00000DLiZ2,10,2021-10-31,Core,Website
0014T000004yuIL,25,2021-04-01,Core,Website
0014T000004kJr9,25,2021-12-10,Core,Website
0014T00000DLiZ2,10,2021-11-30,Core,Website
0014T000004yuIL,25,2021-05-01,Core,Website
0014T00000IsAIS,100,2021-07-11,Mid-Level,Ads
0014T000006ud4p,51.5,2021-01-25,Core,Website
0014T000004kJr9,25,2022-01-10,Core,Website
0014T00000N7lh0,20.6,2022-02-01,Core,Website
0014T00000DLiZ2,10,2021-12-31,Core,Website
0014T00000AoaO3,25.75,2021-12-01,Core,Ads
0014T000006ud4p,51.5,2021-02-25,Core,Website
0014T000004kJr9,25,2022-02-10,Core,Website
0014T00000DLiZ2,10,2022-01-31,Core,Website
0014T00000MUR35,5,2021-10-15,Core,Ads
0014T000004kJr9,25,2022-03-10,Core,Website
0014T00000DD3mh,51.5,2021-05-14,Core,Website
0014T00000DLiZ2,10,2022-02-28,Core,Website
0014T00000EFn5k,77.25,2021-05-25,Core,Website
0014T000004kJr9,25,2022-04-10,Core,Website
0014T00000DD3mh,51.5,2021-06-14,Core,Website
0014T00000DLiZ2,10,2022-03-31,Core,Website
0014T00000N8FL9,103,2022-05-04,Core,Website
0014T000004kJr9,25,2022-05-10,Core,Website
0014T00000DD3mh,51.5,2021-07-14,Core,Website
0014T00000N8FLF,15.45,2022-05-04,Core,Website
0014T00000DD3mh,51.5,2021-08-14,Core,Website
0014T000008Tcrt,12,2021-01-06,Core,Ads
0014T00000D3W0l,51.5,2022-01-19,Core,Website
0014T00000DD3mh,51.5,2021-09-14,Core,Website
0014T000004xBNi,11,2021-04-16,Core,Website
0014T000004xD2F,15,2021-01-10,Core,Ads
0014T000004xZRk,5,2021-12-21,Core,Ads
0014T00000DD3mh,51.5,2021-10-14,Core,Website
0014T000008U7WE,15,2022-05-01,Core,Website
0014T000004xBNi,11,2021-05-16,Core,Website
0014T000004xal0,10,2021-07-05,Core,Ads
0014T000004xZRk,5,2022-01-21,Core,Ads
0014T00000FCJkk,10.3,2021-12-10,Core,Website
0014T000004xBNi,11,2021-06-16,Core,Website
0014T000004x7tK,10,2021-08-22,Core,Website
0014T00000FCJkI,25,2022-05-04,Core,Website
0014T000004xal0,10,2021-08-05,Core,Ads
0014T000004xZRk,5,2022-02-21,Core,Ads
0014T00000FwTDp,10,2021-12-15,Core,Ads
0014T00000FCJkk,10.3,2022-01-10,Core,Website
0014T000004xBNi,11,2021-07-16,Core,Website
0014T000004kJvP,100,2021-12-16,Mid-Level,Email
0014T000004x7tK,10,2021-09-22,Core,Website
0014T00000N8HEe,51.5,2022-05-04,Core,Website
0014T000004xal0,10,2021-09-05,Core,Ads
0014T000004xZRk,5,2022-03-21,Core,Ads
0014T00000FwTDp,10,2022-01-15,Core,Ads
0014T00000FCJkk,10.3,2022-02-10,Core,Website
0014T000004xBNi,11,2021-08-16,Core,Website
0014T00000N7mT6,206,2022-03-01,Mid-Level,Website
0014T000004kJvP,100,2022-01-16,Mid-Level,Email
0014T000004x7tK,10,2021-10-22,Core,Website
0014T00000LQe24,15.45,2021-11-01,Core,Website
0014T000008VYjm,25.75,2021-01-11,Core,Website
0014T000004xZRk,5,2022-04-21,Core,Ads
0014T00000FwTDp,10,2022-02-15,Core,Ads
0014T00000FCJkk,10.3,2022-03-10,Core,Website
0014T000004x7tK,10,2021-11-22,Core,Website
0014T000008VYjm,25.75,2021-02-11,Core,Website
0014T000004xZRk,5,2022-05-21,Core,Ads
0014T00000FwTDp,10,2022-03-15,Core,Ads
0014T00000FCJkk,10.3,2022-04-10,Core,Website
0014T00000MV2t4,20.6,2022-05-24,Core,Ads
0014T000004x7tK,10,2021-12-22,Core,Website
0014T00000OzE8o,51.5,2022-01-13,Core,Ads
0014T00000FwTDp,10,2022-04-15,Core,Ads
0014T00000FCJkk,10.3,2022-05-10,Core,Website
